"OGU","domain","phylum","class","order","family","genus","species","UNITN","UHGG","PATH","WIS","cov_All"
"G000430565","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_timonensis",TRUE,TRUE,FALSE,TRUE,0.951137573566869
"G000438455","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Nosocomiicoccus","Nosocomiicoccus_massiliensis",FALSE,TRUE,FALSE,FALSE,0.174311902347577
"G000438845","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides","Clostridioides_difficile",TRUE,TRUE,TRUE,FALSE,0.0602999202867305
"G000439045","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_sobrinus",FALSE,FALSE,TRUE,FALSE,0.956578443157533
"G000439065","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_intermedia",TRUE,TRUE,TRUE,FALSE,0.98960128783091
"G000439085","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Budviciaceae","Leminorella","Leminorella_grimontii",FALSE,TRUE,TRUE,FALSE,0.00297106270221707
"G000439125","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_producta",FALSE,TRUE,FALSE,FALSE,0.0897758616556307
"G000439255","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella_bongori",FALSE,TRUE,TRUE,FALSE,0.0455176297255904
"G000439775","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma_phagocytophilum",FALSE,FALSE,TRUE,FALSE,0.00184665476060308
"G000439895","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella","Tatumella_ptyseos",FALSE,FALSE,TRUE,FALSE,0.00817148568641412
"G000447435","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_salmonicida",FALSE,FALSE,TRUE,FALSE,0.0371212249792609
"G000452245","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Paraclostridium","Paraclostridium_bifermentans",FALSE,FALSE,TRUE,FALSE,0.0138234938361888
"G000455225","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0187054400851416
"G000455245","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Nesterenkonia","Nesterenkonia_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0370567694967545
"G000455445","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_timonensis",TRUE,TRUE,FALSE,TRUE,0.92431628059628
"G000463115","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Franconibacter","Franconibacter_helveticus",FALSE,TRUE,FALSE,FALSE,0.0349678756110047
"G000463665","Bacteria","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium_granulosum",TRUE,TRUE,TRUE,FALSE,0.921294366971429
"G000466385","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Aneurinibacillus","Aneurinibacillus_aneurinilyticus",FALSE,TRUE,FALSE,FALSE,0.00335648124214808
"G000466525","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_bifidum",TRUE,TRUE,FALSE,TRUE,0.139689368240385
"G000467105","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_alcaligenes",FALSE,FALSE,TRUE,TRUE,0.232576085672664
"G000467145","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio_alginolyticus",FALSE,FALSE,TRUE,FALSE,0.00162556462188547
"G000467875","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_disiens",TRUE,TRUE,TRUE,FALSE,0.866936392112103
"G000468015","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_callidus",TRUE,FALSE,FALSE,TRUE,0.0651208792555402
"G000468055","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema_lecithinolyticum",TRUE,FALSE,FALSE,FALSE,0.995754468165986
"G000468115","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema_socranskii",TRUE,FALSE,TRUE,TRUE,0.983492171244416
"G000468135","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_pleuritidis",TRUE,FALSE,FALSE,FALSE,0.994579038111251
"G000468635","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_baroniae",FALSE,FALSE,TRUE,TRUE,0.965967516836914
"G000469035","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia_fonticola",FALSE,FALSE,TRUE,FALSE,0.0125423908552471
"G000469305","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Faecalitalea_cylindroides",TRUE,TRUE,FALSE,FALSE,0.10433438724713
"G000469345","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_ramulus",TRUE,FALSE,FALSE,FALSE,0.778079103054984
"G000469485","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Microbacteriaceae","Leifsonia","Leifsonia_aquatica",FALSE,FALSE,TRUE,FALSE,0.0415886627472127
"G000469705","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_acidophilus",TRUE,TRUE,FALSE,TRUE,0.109580067616535
"G000470255","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","Kingella_kingae",FALSE,FALSE,TRUE,FALSE,0.0319007983863515
"G000472405","Bacteria","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium_acnes",TRUE,TRUE,TRUE,FALSE,0.999952806862286
"G000473485","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_cepacia",FALSE,FALSE,TRUE,FALSE,0.36210197183949
"G000473955","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter_fastidiosus",TRUE,TRUE,FALSE,FALSE,0.881864756378527
"G000474055","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_anginosus",TRUE,TRUE,TRUE,TRUE,0.953974039254095
"G000474135","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_constellatus",TRUE,TRUE,TRUE,TRUE,0.996348109962467
"G000474215","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella","Edwardsiella_hoshinae",FALSE,FALSE,TRUE,FALSE,0.0105716476649515
"G000477535","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_salivae",TRUE,TRUE,FALSE,FALSE,0.98617719304583
"G000478275","Bacteria","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis_orientalis",FALSE,FALSE,TRUE,FALSE,0.00357463813987313
"G000478365","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Herbaspirillum_huttiense",FALSE,FALSE,TRUE,FALSE,0.669773622709823
"G000478885","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia_equolifaciens",TRUE,TRUE,FALSE,FALSE,0.077472833434526
"G000479045","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium_somerae",TRUE,FALSE,FALSE,FALSE,0.00673306186655763
"G000482365","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_uenonis",TRUE,TRUE,TRUE,TRUE,0.939172945768164
"G000482505","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia_trevisanii",FALSE,FALSE,TRUE,TRUE,0.975676522016914
"G000482845","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Anaerobiospirillum","Anaerobiospirillum_succiniciproducens",FALSE,TRUE,TRUE,FALSE,0.00423365711447944
"G000485555","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma_salivarium",FALSE,FALSE,TRUE,FALSE,0.994009912502136
"G000485795","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella_decolorationis",FALSE,FALSE,FALSE,TRUE,0.0577793434961942
"G000485945","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Franconibacter","Franconibacter_helveticus",FALSE,TRUE,FALSE,FALSE,0.0565572514629169
"G000492155","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_cecorum",FALSE,FALSE,TRUE,TRUE,0.309964770720444
"G000497205","Bacteria","Actinobacteria","Actinomycetia","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","Saccharopolyspora_rectivirgula",FALSE,FALSE,TRUE,FALSE,0.0196999450595138
"G000499665","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia_monacensis",FALSE,FALSE,TRUE,FALSE,0.00418190550075732
"G000499785","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_neonati",FALSE,TRUE,FALSE,FALSE,0.0295419082097247
"G000500045","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia","Borrelia_persica",FALSE,FALSE,TRUE,FALSE,0.000854816893193143
"G000500065","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia","Borrelia_hispanica",FALSE,FALSE,TRUE,FALSE,0.000705018951580865
"G000504585","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Pandoraea_pnomenusa",FALSE,FALSE,TRUE,FALSE,0.0385986045905399
"G000506865","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pelistega","Pelistega_indica",FALSE,TRUE,FALSE,FALSE,0.0102941504853595
"G000507185","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_syringae",FALSE,FALSE,FALSE,TRUE,0.0573182280260966
"G000512145","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia","Borrelia_parkeri",FALSE,FALSE,TRUE,FALSE,0.00102163181670004
"G000512355","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_oakridgensis",FALSE,FALSE,TRUE,FALSE,0.00369785546018738
"G000513155","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_mycoides",FALSE,FALSE,TRUE,FALSE,0.0269229458107044
"G000518105","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bartonellaceae","Bartonella","Bartonella_vinsonii",FALSE,FALSE,TRUE,FALSE,0.00731672282805226
"G000518145","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio_cholerae",TRUE,TRUE,TRUE,FALSE,0.00908234895423741
"G000518165","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bartonellaceae","Bartonella","Bartonella_elizabethae",FALSE,FALSE,TRUE,FALSE,0.00532541367007171
"G000518625","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","Roseomonas_gilardii",FALSE,FALSE,TRUE,FALSE,0.158414491548461
"G000519105","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas_virosa",FALSE,TRUE,TRUE,FALSE,0.514615516156668
"G000519165","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_intermedia",TRUE,TRUE,TRUE,FALSE,0.988377284240735
"G000520835","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium_indologenes",FALSE,FALSE,TRUE,FALSE,0.0783053063339743
"G000523535","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia","Borrelia_duttonii",FALSE,FALSE,TRUE,FALSE,0.00078362181729687
"G000525775","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Mogibacterium","Mogibacterium_timidum",FALSE,FALSE,TRUE,FALSE,0.988373302929505
"G000525895","Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria_grayi",FALSE,TRUE,TRUE,FALSE,0.00293000131627616
"G000526875","Bacteria","Spirochaetes","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira","Leptospira_licerasiae",FALSE,FALSE,TRUE,FALSE,0.000661920409948899
"G000526915","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_genavense",FALSE,FALSE,TRUE,FALSE,0.0113192388775078
"G000565015","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_catoniae",TRUE,FALSE,TRUE,FALSE,0.848215029524906
"G000568735","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Borreliaceae","Borrelia","Borrelia_parkeri",FALSE,FALSE,TRUE,FALSE,0.00109125281701558
"G000568975","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_breve",TRUE,TRUE,FALSE,TRUE,0.290088465341063
"G000576145","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Granulibacter","Granulibacter_bethesdensis",FALSE,FALSE,TRUE,FALSE,0.0050170556447737
"G000577815","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_saudiense",FALSE,TRUE,FALSE,FALSE,0.0388936090128899
"G000585335","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","Cloacibacillus_evryensis",TRUE,TRUE,FALSE,FALSE,0.0390994431933367
"G000586255","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_pneumophila",FALSE,FALSE,TRUE,FALSE,0.00131785662528241
"G000586315","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_pneumophila",FALSE,FALSE,TRUE,FALSE,0.00140358581453361
"G000586375","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_pneumophila",FALSE,FALSE,TRUE,FALSE,0.00159491268255819
"G000590555","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_argentoratense",TRUE,FALSE,TRUE,FALSE,0.210546571635837
"G000597745","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_maltophilia",TRUE,TRUE,TRUE,FALSE,0.916694832860578
"G000597765","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_syringae",FALSE,FALSE,FALSE,TRUE,0.0540983226011659
"G000612055","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Trueperella","Trueperella_pyogenes",FALSE,FALSE,TRUE,FALSE,0.00823215973383396
"G000612965","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bartonellaceae","Bartonella","Bartonella_henselae",FALSE,FALSE,TRUE,FALSE,0.022219679717936
"G000613225","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_quasipneumoniae",FALSE,TRUE,TRUE,FALSE,0.340064418836317
"G000613245","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_asiaticum",FALSE,FALSE,TRUE,FALSE,0.00665032078869703
"G000613325","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_veroralis",TRUE,TRUE,TRUE,FALSE,0.994349250457554
"G000613345","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_disiens",TRUE,TRUE,TRUE,FALSE,0.877723722835964
"G000613365","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_corporis",TRUE,TRUE,TRUE,FALSE,0.291266924696918
"G000613405","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_enoeca",FALSE,FALSE,TRUE,FALSE,0.573533021813562
"G000613485","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_loescheii",TRUE,FALSE,TRUE,FALSE,0.948338906988284
"G000613505","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_oris",TRUE,TRUE,TRUE,TRUE,0.991981126408709
"G000613565","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_baroniae",FALSE,FALSE,TRUE,TRUE,0.980035009531727
"G000613625","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_marshii",FALSE,FALSE,TRUE,FALSE,0.400145094277547
"G000613665","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_gallinarum",FALSE,TRUE,FALSE,FALSE,0.158592356685267
"G000613705","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_uenonis",TRUE,TRUE,TRUE,TRUE,0.940687566994132
"G000613725","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_pleuritidis",TRUE,FALSE,FALSE,FALSE,0.992873676138236
"G000613765","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_amnii",TRUE,TRUE,FALSE,FALSE,0.448920538102097
"G000613785","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_oulorum",TRUE,FALSE,FALSE,FALSE,0.943461185982113
"G000613825","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_graminisolvens",TRUE,TRUE,FALSE,FALSE,0.0613760013731876
"G000613925","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_histicola",TRUE,FALSE,FALSE,FALSE,0.989134453471109
"G000613965","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_maculosa",TRUE,FALSE,TRUE,FALSE,0.886612109645911
"G000613985","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_nanceiensis",FALSE,FALSE,TRUE,FALSE,0.980759789296542
"G000614005","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_timonensis",TRUE,TRUE,FALSE,TRUE,0.949487108151525
"G000614105","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_micans",TRUE,FALSE,FALSE,FALSE,0.267445077566615
"G000614205","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_saccharolytica",TRUE,FALSE,FALSE,FALSE,0.39582578272452
"G000614285","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_scopos",TRUE,FALSE,FALSE,FALSE,0.583825409950528
"G000614325","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_macacae",FALSE,FALSE,TRUE,FALSE,0.0310615592302949
"G000615005","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Shewanella_putrefaciens",FALSE,FALSE,FALSE,TRUE,0.0225551543286307
"G000615285","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_kitasatonis",FALSE,FALSE,FALSE,TRUE,0.635701585139787
"G000619885","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Balneatrichaceae","Balneatrix","Balneatrix_alpica",FALSE,FALSE,TRUE,FALSE,0.00176346089325698
"G000620965","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_upsaliensis",TRUE,FALSE,TRUE,FALSE,0.00821042390480353
