fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese
TCGA-CC-5261-10A-01D-A12Z-10_wgs_Illumina.filtered	115225	543148	92768	44734
TCGA-CC-5262-10B-01D-A21X-10_wgs_Illumina.filtered	115225	414792	71642	33696
TCGA-CC-A1HT-10A-01D-A12Z-10_wgs_Illumina.filtered	115225	535300	86402	32118
TCGA-CJ-4870-11A-01D-2098-10_wgs_Illumina.filtered	115225	560374	115542	52512
TCGA-CJ-5681-11A-01D-1535-10_wgs_Illumina.filtered	115225	360040	63854	36118
TCGA-CJ-6033-01A-11D-2104-10_Illumina.filtered	115225	914366	380288	316066
TCGA-CR-6467-01A-11D-2266-10_Illumina.filtered	115225	1000288	194942	118438
TCGA-CV-5432-10A-01D-A32X-10_wgs_Illumina.filtered	115225	430782	42558	21892
TCGA-CV-5442-01A-01D-2266-10_Illumina.filtered	115225	6223538	5510222	5439048
TCGA-CW-5585-11A-01D-2103-10_wgs_Illumina.filtered	115225	428188	62650	37444
TCGA-CZ-5453-11A-01D-2102-10_wgs_Illumina.filtered	115225	689092	116936	63548
TCGA-DD-A1E9-11A-11D-A152-10_wgs_Illumina.filtered	115225	285310	27706	8914
TCGA-DD-A1ED-10A-01D-A152-10_wgs_Illumina.filtered	115225	638756	82280	37366
TCGA-DD-A1EG-11A-11D-A20W-10_wgs_Illumina.filtered	115225	562280	88674	46982
TCGA-DD-A1EH-11A-11D-A12Z-10_wgs_Illumina.filtered	115225	305650	41526	12914
TCGA-DD-A1EI-11A-11D-A12Z-10_wgs_Illumina.filtered	115225	657266	104230	46394
TCGA-DD-A1EJ-10A-01D-A152-10_wgs_Illumina.filtered	115225	286504	39192	20202
TCGA-DD-A1EL-10A-01D-A152-10_wgs_Illumina.filtered	115225	696660	141340	84876
TCGA-DD-A3A6-11A-11D-A22F-10_wgs_Illumina.filtered	115225	520808	87598	38060
TCGA-DD-A3A7-11A-11D-A22F-10_wgs_Illumina.filtered	115225	474466	94954	58256
TCGA-DD-A3A8-11A-11D-A22F-10_wgs_Illumina.filtered	115225	427244	60314	30180
TCGA-DD-A3A9-11A-11D-A25V-10_wgs_Illumina.filtered	115225	495330	90680	42756
TCGA-DD-A4NA-11A-11D-A25V-10_wgs_Illumina.filtered	115225	571302	103252	48224
TCGA-DD-A4NB-11A-11D-A25V-10_wgs_Illumina.filtered	115225	320170	43672	19948
TCGA-DD-A4ND-11A-11D-A25V-10_wgs_Illumina.filtered	115225	500754	88224	44866
TCGA-ED-A459-10A-01D-A25V-10_wgs_Illumina.filtered	115225	318436	49442	22316
TCGA-ED-A4XI-10A-01D-A25V-10_wgs_Illumina.filtered	115225	547908	93236	45892
TCGA-EP-A26S-10A-01D-A16V-10_wgs_Illumina.filtered	115225	524236	85654	42840
TCGA-EP-A2KA-10A-01D-A183-10_wgs_Illumina.filtered	115225	527384	96410	50682
TCGA-EP-A2KB-10A-01D-A183-10_wgs_Illumina.filtered	115225	394188	68534	40462
TCGA-EP-A3RK-10A-01D-A22F-10_wgs_Illumina.filtered	115225	586652	100740	46910
TCGA-ES-A2HS-11A-11D-A183-10_wgs_Illumina.filtered	115225	610194	96750	51952
TCGA-ES-A2HT-11A-11D-A183-10_wgs_Illumina.filtered	115225	749460	139926	60622
TCGA-FF-8041-10A-01D-2210-10_wgs_Illumina.filtered	115225	579990	52772	22606
TCGA-FF-8042-10A-01D-2210-10_wgs_Illumina.filtered	115225	785322	113766	51424
TCGA-FF-8043-10A-01D-2210-10_wgs_Illumina.filtered	115225	683634	86292	41894
TCGA-FF-8046-10A-01D-2210-10_wgs_Illumina.filtered	115225	771354	65578	24680
TCGA-FF-8047-10A-01D-2210-10_wgs_Illumina.filtered	115225	779846	109688	50932
TCGA-FF-8061-10A-01D-2210-10_wgs_Illumina.filtered	115225	649360	81378	46240
TCGA-FF-8062-10A-01D-2210-10_wgs_Illumina.filtered	115225	804712	111262	58752
TCGA-FV-A23B-11A-11D-A16V-10_wgs_Illumina.filtered	115225	533448	87078	40014
TCGA-FV-A2QQ-10B-01D-A22F-10_wgs_Illumina.filtered	115225	666236	93894	44174
TCGA-FV-A3I0-11A-11D-A22F-10_wgs_Illumina.filtered	115225	346276	48588	25134
TCGA-FV-A3I1-10A-01D-A22F-10_wgs_Illumina.filtered	115225	555092	80914	34466
TCGA-FV-A3R2-11A-11D-A22F-10_wgs_Illumina.filtered	115225	594784	94700	48524
TCGA-FV-A3R3-10A-01D-A22F-10_wgs_Illumina.filtered	115225	619532	111138	58538
TCGA-FV-A495-10A-01D-A25V-10_wgs_Illumina.filtered	115225	291032	37530	18490
TCGA-FV-A496-10A-01D-A25V-10_wgs_Illumina.filtered	115225	298486	38174	16146
TCGA-FV-A4ZQ-10A-01D-A25V-10_wgs_Illumina.filtered	115225	527424	91904	44144
TCGA-G3-A25S-10A-01D-A16V-10_wgs_Illumina.filtered	115225	557770	89658	43706
TCGA-G3-A25T-10A-01D-A16V-10_wgs_Illumina.filtered	115225	269806	40168	20146
TCGA-G3-A25W-11A-12D-A16V-10_wgs_Illumina.filtered	115225	509090	88340	42452
TCGA-G3-A25Y-10A-01D-A16V-10_wgs_Illumina.filtered	115225	483870	62450	22114
TCGA-G3-A3CK-10A-01D-A20W-10_wgs_Illumina.filtered	115225	487002	61860	21656
TCGA-KL-8323-01A-21D-2310-10_wgs_Illumina.filtered	115225	507162	78246	28434
TCGA-KL-8327-11A-01D-2310-10_wgs_Illumina.filtered	115225	605570	55894	20760
TCGA-KL-8330-11A-01D-2310-10_wgs_Illumina.filtered	115225	357714	53826	13326
TCGA-KL-8331-11A-01D-2310-10_wgs_Illumina.filtered	115225	555566	84032	37042
TCGA-KL-8332-11A-01D-2310-10_wgs_Illumina.filtered	115225	573158	82578	32266
TCGA-KL-8333-11A-01D-2310-10_wgs_Illumina.filtered	115225	382706	38364	6034
TCGA-KL-8337-11A-01D-2310-10_wgs_Illumina.filtered	115225	654042	110444	44276
TCGA-KL-8340-11A-01D-2310-10_wgs_Illumina.filtered	115225	411280	46058	18840
TCGA-KL-8342-01A-11D-2310-10_wgs_Illumina.filtered	115225	692982	100612	50324
TCGA-KL-8346-11A-01D-2310-10_wgs_Illumina.filtered	115225	394812	34332	10248
TCGA-KM-8438-10A-01D-2311-10_wgs_Illumina.filtered	115225	507384	73500	32800
TCGA-KM-8476-10A-01D-2311-10_wgs_Illumina.filtered	115225	657710	91038	36358
TCGA-KM-8477-10A-01D-2311-10_wgs_Illumina.filtered	115225	315320	30286	8808
TCGA-KM-8639-10A-01D-2397-10_wgs_Illumina.filtered	115225	399492	50004	16348
TCGA-KN-8422-11A-01D-2310-10_wgs_Illumina.filtered	115225	525016	81120	29684
TCGA-KN-8426-11A-01D-2311-10_wgs_Illumina.filtered	115225	398248	34410	4872
TCGA-KN-8427-11A-01D-2311-10_wgs_Illumina.filtered	115225	395856	40776	12842
TCGA-KN-8428-11A-01D-2311-10_wgs_Illumina.filtered	115225	622456	92504	42014
TCGA-KN-8429-11A-01D-2311-10_wgs_Illumina.filtered	115225	528444	95874	46730
TCGA-KN-8430-11A-01D-2311-10_wgs_Illumina.filtered	115225	768836	183434	123958
TCGA-KN-8431-11A-01D-2311-10_wgs_Illumina.filtered	115225	356850	47996	16564
TCGA-KN-8432-11A-01D-2311-10_wgs_Illumina.filtered	115225	479076	65696	22356
TCGA-KN-8437-11A-01D-2311-10_wgs_Illumina.filtered	115225	565136	90656	35660
TCGA-KO-8405-11A-01D-2311-10_wgs_Illumina.filtered	115225	558234	95166	37644
TCGA-KO-8407-01A-11D-2310-10_wgs_Illumina.filtered	115225	671134	95434	44726
TCGA-KO-8409-11A-01D-2311-10_wgs_Illumina.filtered	115225	322762	36048	13174
TCGA-KO-8411-11A-01D-2311-10_wgs_Illumina.filtered	115225	531196	72770	33824
TCGA-MR-A520-10A-01D-A25V-10_wgs_Illumina.filtered	115225	341074	43792	18040
TCGA-QG-A5YX-10A-01D-A28G-10_wgs_Illumina.filtered	115225	1747126	75342	21210
19c58d9096b606185c9e666c8a383bca.filtered	115226	363386	131786	91280
3a58ecfeaab4f45ce0981b7725491b8e.filtered	115226	241052	57428	13084
3d2308f4fcb270a0468e663dc68d9a50.filtered	115226	3493260	567370	336112
4042a719096f3096b3cbb539a45e6492.filtered	115226	2643944	557754	283070
6979f0583ba67718dda7c5ddb907abd8.filtered	115226	2690014	908228	618388
82e26e89e7487830771a53d538b65c76.filtered	115226	546730	386528	371628
8f2c8e6bf56e22fe6e78a3ba7ca4e259.filtered	115226	153136	29804	8894
9ae1429cc5f7f8e4692281baf49e4ff5.filtered	115226	2261822	554452	288780
b71610723dc5331eaa33b8d71c0ef584.filtered	115226	3823698	745678	337050
bbb8b1b82e376eb4e8ac399b06def113.filtered	115226	2496368	872378	278520
fae749c6bcfc193aa1b9126628a2cf23.filtered	115226	2238314	536404	246114
G12518.TCGA-34-2596-11A-01D-0963-08.1.filtered	115226	3148998	2205756	2178210
G12520.TCGA-60-2711-01A-01D-0963-08.1.filtered	115226	4619582	3827512	3742280
G12520.TCGA-60-2711-11A-01D-0963-08.1.filtered	115226	4555440	3764532	3689612
G13226.TCGA-21-1078-01A-01D-1521-08.1.filtered	115226	2336712	1633618	1570120
G13226.TCGA-21-1078-11A-01D-1521-08.1.filtered	115226	1446104	1215692	1196926
G13227.TCGA-43-3394-01A-01D-1553-08.1.filtered	115226	803660	623544	601830
G13227.TCGA-43-3394-11A-01D-1553-08.1.filtered	115226	927924	744186	725708
G13229.TCGA-56-1622-01A-01D-1521-08.1.filtered	115226	2801682	2252236	2193514
G13229.TCGA-56-1622-11A-01D-1521-08.3.filtered	115226	841730	663466	649646
G13230.TCGA-60-2713-01A-01D-1522-08.3.filtered	115226	907728	714134	702446
G14084.TCGA-22-1016-11A-01D-1521-08.3.filtered	115226	1223100	433780	360920
G14580.TCGA-64-1678-01A-01D-1040-01.2.filtered	115226	236516	20296	3936
G14581.TCGA-64-1680-10A-01D-1040-01.2.filtered	115226	285346	25176	7346
G14849.TCGA-44-2659-01A-01D-1931-08.5.filtered	115226	1139914	982920	969838
G14852.TCGA-49-4510-01A-01D-1931-08.3.filtered	115226	1071682	759262	716788
G14853.TCGA-05-4420-01A-01D-1931-08.1.filtered	115226	1314798	831962	793682
G14853.TCGA-05-4420-10A-01D-1931-08.1.filtered	115226	1227120	844360	817314
G14855.TCGA-05-4389-10A-01D-1931-08.4.filtered	115226	2802998	2503276	2482702
G16919.TCGA-A3-3308-01A-01D-2048-08.1.filtered	115226	231094	28114	12234
G16921.TCGA-BP-4977-01A-01D-2048-08.1.filtered	115226	708006	100256	41718
G16922.TCGA-BP-5010-11A-01D-2048-08.1.filtered	115226	800672	109988	42792
G23062.TCGA_BA_4077_01B_01D_2268_08.2.filtered	115226	1000078	260692	200356
G23063.TCGA_CR_7385_10A_01D_2268_08.1.filtered	115226	1280272	206030	146898
G23064.TCGA_CR_6472_01A_11D_2268_08.1.filtered	115226	209964	29574	19536
G23064.TCGA_CR_6472_10A_01D_2268_08.1.filtered	115226	328034	37142	24204
G23065.TCGA_BA_5153_10A_01D_2268_08.1.filtered	115226	954952	138438	92372
G23069.TCGA_CR_6480_01A_11D_2268_08.2.filtered	115226	311212	39216	26506
G23069.TCGA_CR_6480_10A_01D_2268_08.1.filtered	115226	303512	68004	56050
G23071.TCGA_CV_7100_01A_11D_2268_08.1.filtered	115226	2091804	259926	194350
G23072.TCGA_BB_4225_10A_01D_2268_08.1.filtered	115226	230664	27814	16198
G23074.TCGA_CN_4741_01A_01D_2268_08.1.filtered	115226	243754	71230	59910
G23074.TCGA_CN_4741_10A_01D_2268_08.3.filtered	115226	1190446	228910	160760
G23076.TCGA_CV_5443_01A_01D_2268_08.1.filtered	115226	317604	79944	60986
G23076.TCGA_CV_5443_11A_01D_2268_08.1.filtered	115226	1340754	250228	162146
G23081.TCGA_CV_6961_01A_21D_2268_08.2.filtered	115226	815722	626000	615530
G23081.TCGA_CV_6961_11A_01D_2268_08.2.filtered	115226	1494984	917894	892904
G25249.TCGA-CR-7391-01A-11D-2334-08.1.filtered	115226	1163958	562384	503252
G25250.TCGA-CR-6470-01A-11D-2334-08.1.filtered	115226	410068	155696	142684
G25250.TCGA-CR-6470-10A-01D-2334-08.1.filtered	115226	427264	156636	143462
G25251.TCGA-CR-7404-01A-11D-2334-08.1.filtered	115226	1601964	721632	665758
G25251.TCGA-CR-7404-10A-01D-2334-08.1.filtered	115226	452226	154812	140320
G25252.TCGA-CV-7416-11A-01D-2334-08.1.filtered	115226	1280312	482422	424318
G25771.TCGA-05-4395-01A-01D-2364-08.1.filtered	115226	973300	56636	10472
G25772.TCGA-38-4630-11A-01D-2364-08.3.filtered	115226	656978	149080	84180
G25775.TCGA-44-6148-01A-11D-1753-08.1.filtered	115226	1323050	262160	204286
G25775.TCGA-44-6148-10A-01D-1753-08.1.filtered	115226	95754	10378	6112
G25776.TCGA-75-6203-10A-01D-1753-08.1.filtered	115226	857066	257444	210712
G25777.TCGA-67-6215-01A-11D-1753-08.1.filtered	115226	948406	403162	351102
G25777.TCGA-67-6215-10A-01D-1753-08.1.filtered	115226	906906	209910	156004
G25778.TCGA-05-4396-01A-21D-1855-08.2.filtered	115226	1487044	509334	451406
G25779.TCGA-49-4512-11A-01D-1855-08.4.filtered	115226	243144	88964	79220
G25782.TCGA-55-6982-11A-01D-1945-08.2.filtered	115226	978928	443176	360188
G25783.TCGA-55-6986-01A-11D-1945-08.2.filtered	115226	218444	98362	88662
G25785.TCGA-78-7143-10A-01D-2036-08.1.filtered	115226	2818292	2627980	2622652
G25786.TCGA-78-7146-01A-11D-2036-08.2.filtered	115226	747146	228658	171546
G25786.TCGA-78-7146-10A-01D-2036-08.2.filtered	115226	4094664	3188774	3088878
G25787.TCGA-78-7156-10A-01D-2036-08.1.filtered	115226	1074456	617474	608036
G25788.TCGA-55-7281-01A-11D-2036-08.1.filtered	115226	915970	349628	273400
G25788.TCGA-55-7281-10A-01D-2036-08.1.filtered	115226	789058	235618	186964
G25789.TCGA-78-7535-01A-11D-2063-08.1.filtered	115226	183676	69878	55130
G26360.TCGA-32-1970-10A-01D-1494-08.1.filtered	115226	321168	23354	4802
G26362.TCGA-06-0157-10A-01D-1491-08.1.filtered	115226	114952	18940	10654
G26363.TCGA-19-2624-10A-01D-1495-08.2.filtered	115226	262622	17218	4752
G26366.TCGA-06-0686-01A-01D-1492-08.2.filtered	115226	964120	66548	17766
G26368.TCGA-19-2629-01A-01D-1495-08.1.filtered	115226	968866	97624	24296
G26368.TCGA-19-2629-10A-01D-1495-08.1.filtered	115226	300354	17334	2428
G26370.TCGA-27-1831-01A-01D-1494-08.1.filtered	115226	509562	16766	3042
G26372.TCGA-26-5132-01A-01D-1486-08.2.filtered	115226	1030634	74178	23714
G26372.TCGA-26-5132-10A-01D-1486-08.2.filtered	115226	415134	25284	7678
G26380.TCGA-06-0744-01A-01D-1492-08.1.filtered	115226	985632	85492	22134
G26382.TCGA-06-2557-10A-01D-1494-08.1.filtered	115226	1414090	257694	143584
G26386.TCGA-06-0745-10A-01D-1492-08.1.filtered	115226	1246410	116958	60926
G26387.TCGA-19-2620-01A-01D-1495-08.2.filtered	115226	265344	15090	3336
G26390.TCGA-06-0214-01A-02D-1491-08.1.filtered	115226	232164	13778	2230
G26391.TCGA-26-5135-01A-01D-1486-08.1.filtered	115226	197174	17904	7426
G26391.TCGA-26-5135-10A-01D-1486-08.1.filtered	115226	214174	14348	3098
G26396.TCGA-41-5651-10A-01D-1696-08.1.filtered	115226	645028	87752	22086
G26397.TCGA-19-5960-01A-11D-1696-08.2.filtered	115226	254388	19738	1656
G26397.TCGA-19-5960-10A-01D-1696-08.1.filtered	115226	1176868	71324	22684
G26401.TCGA-15-1444-01A-02D-1696-08.1.filtered	115226	220838	13638	2746
G26401.TCGA-15-1444-10A-01D-1696-08.1.filtered	115226	354962	27974	13498
G32451.TCGA-BT-A20T-01A-11D-A14W-08.1.filtered	115226	210146	13514	2086
G32457.TCGA-FD-A3N6-01A-11D-A21A-08.1.filtered	115226	792328	462114	393876
G32457.TCGA-FD-A3N6-10A-01D-A21A-08.3.filtered	115226	473776	58578	10280
G32469.TCGA-DK-A1AG-10A-01D-A13W-08.1.filtered	115226	1045026	89830	25620
G32469.TCGA-DK-A1AG-10A-01D-A13W-08.2.filtered	115226	1045026	89830	25620
G32548.TCGA-EE-A2M5-10A-01D-A199-08.1.filtered	115226	552872	29150	3986
G32552.TCGA-EE-A2GN-06A-11D-A196-08.2.filtered	115226	1326110	72386	14008
G35154.TCGA-CS-6186-01A-12D-A461-08.2.filtered	115226	44852	7010	626
G35154.TCGA-DU-5870-01A-11D-A461-08.3.filtered	115226	54924	8736	1268
G35154.TCGA-DU-5872-02A-21D-A36O-08.1.filtered	115226	136158	34116	5904
G35154.TCGA-DU-6397-01A-11D-A461-08.3.filtered	115226	87128	16060	2860
G35154.TCGA-DU-6404-01A-11D-A461-08.3.filtered	115226	83394	13368	1922
G35154.TCGA-DU-7304-01A-12D-A461-08.4.filtered	115226	74152	15940	7334
G35154.TCGA-HT-8104-01A-11D-A461-08.2.filtered	115226	107838	18820	2638
G35154.TCGA-HT-A5R7-01A-11D-A461-08.2.filtered	115226	66920	14290	7356
G35154.TCGA-HT-A61B-01A-11D-A461-08.2.filtered	115226	98952	20908	7222
G35154.TCGA-HW-7486-10A-01D-2024-08.7.filtered	115226	816750	57344	11284
G35154.TCGA-TQ-A8XE-01A-11D-A36O-08.2.filtered	115226	84592	14570	1870
G37566.TCGA-CH-5750-01A-11D-1576-08.2.filtered	115226	581724	28706	2078
G37566.TCGA-CH-5789-01A-11D-1576-08.1.filtered	115226	627640	22916	1184
G37566.TCGA-EJ-5506-01A-01D-1576-08.1.filtered	115226	1086344	81156	18486
G37566.TCGA-G9-7522-01A-11D-2260-08.1.filtered	115226	1603328	658108	591098
G37566.TCGA-HC-7079-01A-11D-1961-08.2.filtered	115226	602386	33862	5586
G37566.TCGA-HC-7737-01A-11D-2114-08.3.filtered	115226	675672	56170	2318
G37566.TCGA-HC-7740-01A-11D-2114-08.2.filtered	115226	420018	27778	2382
G37568.TCGA-DK-A1AE-01A-11D-A13W-08.2.filtered	115226	595498	31406	3902
G39019.TCGA-D3-A1Q5-06A-11D-A196-08.2.filtered	115226	1338968	86028	14260
G39019.TCGA-D3-A1Q5-10A-01D-A198-08.2.filtered	115226	1738328	163804	43320
G39019.TCGA-DA-A1HV-06A-21D-A196-08.3.filtered	115226	1137322	114944	35582
G39019.TCGA-DA-A1HY-10A-01D-A19A-08.2.filtered	115226	1191356	123472	44252
G39019.TCGA-DA-A1I0-10B-01D-A20D-08.3.filtered	115226	1294382	103610	29930
G39019.TCGA-DA-A3F3-06A-11D-A20D-08.2.filtered	115226	989564	47820	5492
G39019.TCGA-DA-A3F5-06A-11D-A20D-08.2.filtered	115226	1442868	102128	30790
G39019.TCGA-ER-A19D-06A-11D-A197-08.3.filtered	115226	623942	40244	5428
G39019.TCGA-GN-A262-06A-11D-A196-08.2.filtered	115226	1133450	107854	30008
G39019.TCGA-GN-A262-10A-01D-A198-08.1.filtered	115226	909316	129018	32096
G39019.TCGA-GN-A26A-06A-11D-A19A-08.4.filtered	115226	972480	46578	6836
G39020.TCGA-BR-4255-11A-01D-A290-08.2.filtered	115226	542088	92410	26974
G39020.TCGA-BR-6452-10A-01D-1800-08.1.filtered	115226	1150572	240602	157804
G39020.TCGA-BR-8690-10A-01D-2394-08.4.filtered	115226	697762	285392	249800
G39020.TCGA-CD-5799-10A-01D-1600-08.1.filtered	115226	2800644	1306732	1201044
G39020.TCGA-CD-5802-10A-01D-1600-08.1.filtered	115226	1293598	656928	607850
G39020.TCGA-CG-4474-10A-01D-A290-08.1.filtered	115226	624580	91288	42728
G39020.TCGA-CG-5724-11A-01D-1600-08.3.filtered	115226	3317852	1883844	1780294
G39020.TCGA-D7-6518-10A-01D-1800-08.5.filtered	115226	1787558	467958	388582
G39020.TCGA-D7-6519-01A-11D-1800-08.2.filtered	115226	1441654	171196	40724
G39020.TCGA-D7-6527-10A-01D-1800-08.2.filtered	115226	1337578	764784	730056
G39020.TCGA-D7-6528-01A-11D-1800-08.2.filtered	115226	553686	79270	41502
G39020.TCGA-D7-6815-01A-11D-1882-08.1.filtered	115226	542888	43398	5678
G39020.TCGA-D7-6815-10A-01D-1882-08.1.filtered	115226	976684	71600	23460
G39020.TCGA-HF-7136-10A-01D-2053-08.1.filtered	115226	1327502	116534	32970
G39020.TCGA-HU-8245-10A-01D-2341-08.4.filtered	115226	1899850	993380	899458
G39020.TCGA-HU-A4G6-10A-01D-A24F-08.3.filtered	115226	3046778	1872910	1755280
G39020.TCGA-HU-A4H0-11A-11D-A25E-08.1.filtered	115226	1188508	579526	542156
G41960.TCGA-50-5930-01A-11D-1753-08.3.filtered	115226	2092458	1493204	1452094
G41960.TCGA-50-5930-11A-01D-1753-08.3.filtered	115226	2276304	1468184	1422870
G41960.TCGA-50-5932-11A-01D-1753-08.2.filtered	115226	2280044	1511116	1470224
G41960.TCGA-50-6591-01A-11D-1753-08.3.filtered	115226	736546	88688	20308
G41960.TCGA-55-6972-01A-11D-1945-08.1.filtered	115226	564114	40396	10320
G41960.TCGA-55-8299-10B-01D-2323-08.1.filtered	115226	1077164	132370	38212
G41960.TCGA-75-7030-10A-01D-1946-08.2.filtered	115226	766672	63946	17870
G41960.TCGA-91-6847-01A-11D-1945-08.1.filtered	115226	666396	50428	7208
G47088.TCGA-18-4721-11A-01D-1441-08.2.filtered	115226	1097528	95316	29120
G47088.TCGA-22-5477-11A-11D-1632-08.1.filtered	115226	690428	38880	4398
G47088.TCGA-22-5485-11A-01D-1632-08.2.filtered	115226	780514	98558	35764
G47088.TCGA-34-5240-01A-01D-1441-08.1.filtered	115226	425768	44244	3798
G48125.TCGA-13-1477-10A-01D-A312-08.2.filtered	115226	579226	204534	165648
G48125.TCGA-13-1487-10A-01D-A312-08.2.filtered	115226	631624	215378	178632
G48125.TCGA-23-1118-10A-01D-A312-08.2.filtered	115226	1008130	274634	198742
G48125.TCGA-24-1557-10A-01D-A312-08.1.filtered	115226	1180236	384388	301010
G48125.TCGA-25-2400-10A-01D-A312-08.2.filtered	115226	1082028	423138	355878
G49537.TCGA-BJ-A28T-10A-01D-A33C-08.2.filtered	115226	3282260	2946648	2676360
G49537.TCGA-BJ-A28V-10A-01D-A19M-08.1.filtered	115226	1268926	579642	381312
G49537.TCGA-DE-A2OL-10A-01D-A18F-08.2.filtered	115226	776272	454006	272222
G49537.TCGA-DJ-A13R-10A-01D-A10S-08.1.filtered	115226	1908796	793352	506240
G49537.TCGA-DJ-A2Q1-10A-01D-A19M-08.1.filtered	115226	552182	176614	125266
G49537.TCGA-E8-A418-10A-01D-A23K-08.1.filtered	115226	526860	176014	147868
G49537.TCGA-EL-A3MY-11A-12D-A21A-08.1.filtered	115226	1705840	628290	422594
G49537.TCGA-EM-A2CN-10B-01D-A19M-08.2.filtered	115226	1515812	368864	246206
G49537.TCGA-EM-A2OV-10A-01D-A202-08.1.filtered	115226	1251308	639904	411956
G49537.TCGA-EM-A2OW-10A-01D-A202-08.1.filtered	115226	1218596	587770	417174
G49537.TCGA-EM-A3FR-10A-01D-A21Z-08.1.filtered	115226	1179382	398946	297242
G49537.TCGA-ET-A4KN-10A-01D-A25A-08.1.filtered	115226	551118	167822	130424
G49537.TCGA-FE-A233-10A-01D-A14W-08.1.filtered	115226	735088	364958	332566
G49537.TCGA-FK-A3SD-10A-01D-A33C-08.1.filtered	115226	699852	384298	357344
G49537.TCGA-L6-A4ET-10A-01D-A25A-08.2.filtered	115226	495870	173176	120722
G49538.TCGA-06-0125-10A-01D-1490-08.2.filtered	115226	988818	345372	272752
G49538.TCGA-06-0171-10A-01D-A33C-08.2.filtered	115226	1946604	748342	654382
G49538.TCGA-14-1034-10A-01D-1492-08.3.filtered	115226	29674434	28907352	28817444
G49538.TCGA-14-1402-10A-01D-1493-08.3.filtered	115226	1101886	453030	360290
G49837.TCGA-18-3415-11A-01D-A320-08.2.filtered	115226	470572	148856	114308
G49837.TCGA-33-4586-11A-01D-A320-08.2.filtered	115226	1554498	391006	330766
G49837.TCGA-37-4135-10A-01D-A320-08.2.filtered	115226	1370094	457456	381234
G49837.TCGA-66-2789-11A-01D-A320-08.1.filtered	115226	1681012	674990	407560
G49837.TCGA-90-7767-10A-01D-A320-08.3.filtered	115226	847078	255172	218010
G49837.TCGA-94-7943-10A-01D-A320-08.1.filtered	115226	2253726	1108130	653264
G7164.TCGA-44-2665-01A-01D-0969-08.12.filtered	115226	2078830	1185026	1141034
G7164.TCGA-44-2665-10A-01D-0969-08.11.filtered	115226	1785260	853886	801330
G7167.TCGA-55-1596-11A-01D-0969-08.15.filtered	115226	1949198	1215002	1159750
G7168.TCGA-67-3771-01A-01D-0969-08.13.filtered	115226	1803672	1414260	1365506
G7168.TCGA-67-3771-10A-01D-0969-08.15.filtered	115226	1568140	818518	760054
G7169.TCGA-67-3772-01A-01D-0969-08.11.filtered	115226	1414370	1078616	1040050
G8891.TCGA-66-2756-01A-01D-1180-08.1.filtered	115226	1276406	1011396	979630
TCGA-04-1331-10A-01D-A324-10_wgs_Illumina.filtered	115226	297518	28136	9878
TCGA-04-1347-11A-01D-A324-10_wgs_Illumina.filtered	115226	393728	59320	34638
TCGA-04-1349-11A-01D-A324-10_wgs_Illumina.filtered	115226	423874	57370	22020
TCGA-04-1367-10A-01D-A324-10_wgs_Illumina.filtered	115226	292440	29046	6480
TCGA-04-1514-10A-01D-A324-10_wgs_Illumina.filtered	115226	392036	52320	21098
TCGA-09-1666-10A-01D-A324-10_wgs_Illumina.filtered	115226	262246	28484	8780
TCGA-09-2045-11A-01D-A324-10_wgs_Illumina.filtered	115226	352476	53344	18986
TCGA-10-0937-11A-01D-A324-10_wgs_Illumina.filtered	115226	252752	24480	5538
TCGA-23-1110-10A-01D-A324-10_wgs_Illumina.filtered	115226	302236	39064	14080
TCGA-24-1419-10A-01D-A324-10_wgs_Illumina.filtered	115226	271828	28834	8356
TCGA-24-1548-10A-01D-A324-10_wgs_Illumina.filtered	115226	275722	27054	8002
TCGA-24-1552-10A-01D-A324-10_wgs_Illumina.filtered	115226	279940	29792	9098
TCGA-24-1558-10A-01D-A324-10_wgs_Illumina.filtered	115226	321864	30472	9516
TCGA-24-2024-11A-01D-A324-10_wgs_Illumina.filtered	115226	260132	39034	5284
TCGA-24-2290-10A-01D-A324-10_wgs_Illumina.filtered	115226	395764	53848	20522
TCGA-25-2391-10A-01D-A324-10_wgs_Illumina.filtered	115226	404548	64360	30102
TCGA-36-1570-10A-01D-A324-10_wgs_Illumina.filtered	115226	462164	66408	25602
